,Unnamed: 0,Facility Name,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Region Name,Province,location,Hospital Licensing Status,Service Capability,Bed Capacity,lat,lon,City/Municipality Name,code,codenan
497,497,"IMMACULATE CONCEPCION HOSPITAL OF SAN PABLO CITY, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PABLO,With License,Level 1,25.0,14.0691033,121.3223674,,43424000,0
498,498,"JANE COUNTY HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Quezon,PAGBILAO,With License,Level 1,12.0,13.970822,121.6825461,,45630000,0
499,499,LEMERY DOCTORS MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,LEMERY,With License,Level 2,40.0,13.8770024,120.91536709999998,,41012000,0
501,501,BAUAN GENERAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Batangas,BAUAN,With License,Level 1,45.0,13.787258,121.009327,,41006000,0
502,502,SAN JOSE DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Batangas,SAN JOSE,With License,Level 1,25.0,13.886524,121.104883,,41022000,0
503,503,MOUNT CARMEL DIOCESAN GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Quezon,LUCENA,With License,Level 2,178.0,13.9408018,121.6111173,,45624000,0
504,504,SALAZAR POLYCLINIC,Private,,REGION IV-A (CALABAR ZON),Batangas,LEMERY,With License,Level 1,15.0,13.92986,120.875952,,41012000,0
505,505,RIZAL PROVINCIAL HOSPITAL SYSTEM - MORONG MAIN,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Rizal,MORONG,With License,Level 1,100.0,14.516536,121.239218,,45809000,0
506,506,H-VILL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Rizal,RODRIGUEZ,With License,Level 1,60.0,14.7267362,121.1430323,,45808000,0
507,507,SAN DIEGO DE ALCALA GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Quezon,GUMACA,With License,Level 1,20.0,13.9211991,122.1009629,,45619000,0
508,508,C.P. REYES HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,TANAUAN,With License,Level 2,137.0,14.0844253,121.1495092,,41031000,0
509,509,SAN JUAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Batangas,SAN JUAN,With License,Level 1,25.0,13.8094815,121.4011907,,41023000,0
510,510,MEDICAL CENTER IMUS,Private,,REGION IV-A (CALABAR ZON),Cavite,IMUS,With License,Level 2,90.0,14.4260031,120.9463991,,42109000,0
511,511,"SAN JUAN DOCTORS HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Batangas,SAN JUAN,With License,Level 1,28.0,13.826990300000002,121.4103485,,41023000,0
512,512,VELAZCO HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Cavite,SILANG,With License,Level 1,25.0,14.2344815,120.9767675,,42118000,0
513,513,COMMUNITY GENERAL HOSPITAL OF SAN PABLO CITY,Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PABLO,With License,Level 2,99.0,14.0730241,121.3129027,,43424000,0
514,514,BATANGAS MEDICAL CENTER,Government,Department Of Health,REGION IV-A (CALABAR ZON),Batangas,BATANGAS,With License,Level 3,400.0,13.7668617,121.0663041,,41005000,0
515,515,BAUTISTA HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Cavite,CAVITE,With License,Level 2,60.0,14.4772319,120.892001,,42105000,0
517,517,SANTA ROSA COMMUNITY HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,SANTA ROSA,With License,Level 1,83.0,14.318741,121.110977,,43428000,0
519,519,"ANGONO MEDICS HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,ANGONO,With License,Level 1,87.0,14.531259,121.152869,,45801000,0
521,521,OUR LADY OF CAYSASAY MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,LEMERY,With License,Level 2,100.0,13.8812405,120.9154404,,41012000,0
522,522,QUEEN MARY HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,IBAAN,With License,Level 1,15.0,13.821464,121.133717,,41010000,0
523,523,FERNANDO AIR BASE HOSPITAL,Government,Department of National Defense,REGION IV-A (CALABAR ZON),Batangas,LIPA,With License,Level 1,70.0,13.946857,121.127183,,41014000,0
525,525,METRO SOUTH MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Cavite,BACOOR,With License,Level 2,50.0,14.3738256,120.9797643,,42103000,0
526,526,QUEEN MARY HELP OF CHRISTIAN HOSPITAL INC.,Private,,REGION IV-A (CALABAR ZON),Rizal,CARDONA,With License,Level 1,48.0,14.490884,121.23405,,45806000,0
527,527,BONDOC PENINSULA DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,CATANAUAN,With License,Level 1,25.0,13.591756,122.3251007,,45610000,0
528,528,UNIVERSITY HEALTH SERVICE,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,LOS BAÑOS,With License,Level 1,30.0,14.1622147,121.2386946,,43411000,0
529,529,HEALTHSERV LOS BAÑOS MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Laguna,LOS BAÑOS,With License,Level 2,78.0,14.1788568,121.2413943,,43411000,0
530,530,LUCENA MMG GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Quezon,LUCENA,With License,Level 2,95.0,13.944977,121.630915,,45624000,0
531,531,MANILA EAST MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Rizal,TAYTAY,With License,Level 2,99.0,14.517795800000002,121.1588039,,45813000,0
533,533,HOLY ROSARY HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Quezon,LOPEZ,With License,Level 1,60.0,13.8736423,122.2629833,,45622000,0
534,534,"IMUS FAMILY HOSPITAL,INC.",Private,,REGION IV-A (CALABAR ZON),Cavite,IMUS,With License,Level 1,15.0,14.432502,120.94631,,42109000,0
535,535,CENTRAL AZUCARRERA DON PEDRO HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,NASUGBU,With License,Level 1,20.0,14.052270000000002,120.6625246,,41019000,0
536,536,CAVITE NAVAL HOSPITAL,Government,Department of National Defense,REGION IV-A (CALABAR ZON),Cavite,CAVITE,With License,Level 1,100.0,14.482262,120.9166217,,42105000,0
537,537,"BLESSED TRINITY MATERNITY AND MEDICAL HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,ANTIPOLO,With License,Level 1,24.0,14.6246044,121.1257052,,45802000,0
538,538,CAVITE MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Cavite,CAVITE,With License,Level 2,60.0,14.4633367,120.8818184,,42105000,0
539,539,CALAMBA DOCTORS' HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,CALAMBA,With License,Level 2,120.0,14.217535,121.14219140000002,,43405000,0
540,540,EMILIO AGUINALDO COLLEGE MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Cavite,DASMARIÑAS,With License,Level 2,154.0,14.3486249,120.9397007,,42106000,0
542,542,"SAN ANTONIO MEDICAL CENTER OF LIPA, INC.",Private,,REGION IV-A (CALABAR ZON),Batangas,LIPA,With License,Level 2,25.0,13.9422655,121.1650712,,41014000,0
543,543,ST. MICHAEL MEDICAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Cavite,BACOOR,With License,Level 1,48.0,14.4095705,120.9767566,,42103000,0
544,544,SAN FRANCISCO MUNICIPAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,SAN FRANCISCO,With License,Level 1,10.0,13.3521079,122.5217521,,45642000,0
545,545,N.L. VILLA MEMORIAL MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,LIPA,With License,Level 2,99.0,13.9387999,121.1654367,,41014000,0
546,546,SAN PEDRO JOSE L. AMANTE EMERGENCY HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,SAN PEDRO,With License,Level 1,12.0,14.364995,121.055953,,43425000,0
548,548,SAINT PATRICK'S HOSPITAL MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,BATANGAS,With License,Level 3,100.0,13.7555318,121.060235,,41005000,0
550,550,GENERAL EMILIO AGUINALDO MEMORIAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Cavite,TRECE MARTIRES,With License,Level 3,284.0,14.2759968,120.8697399,,42122000,0
551,551,LAGUNA PROVINCIAL HOSPITAL - GEN. J. CAILLES MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,PAKIL,With License,Level 1,50.0,14.3854371,121.4781991,,43420000,0
552,552,QUEZON MEDICAL CENTER,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,LUCENA,With License,Level 2,200.0,13.9421847,121.6124675,,45624000,0
554,554,ST. JUDE FAMILY HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,LOS BAÑOS,With License,Level 1,35.0,14.173410999999998,121.2435092,,43411000,0
555,555,PAMANA MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Laguna,CALAMBA,With License,Level 1,35.0,14.1983573,121.1615578,,43405000,0
557,557,PAGSANJAN MEDICAL CLINIC AND GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,PAGSANJAN,With License,Level 1,25.0,14.2723219,121.4557752,,43419000,0
558,558,DE LA SALLE UNIVERSITY MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Cavite,DASMARIÑAS,With License,Level 3,250.0,14.327174,120.943408,,42106000,0
559,559,"NAIC DOCTORS HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Cavite,NAIC,With License,Level 1,30.0,14.3144955,120.7710023,,42115000,0
560,560,"ST. FRANCES CABRINI MEDICAL CENTER, INC.",Private,,REGION IV-A (CALABAR ZON),Batangas,SANTO TOMAS,With License,Level 2,100.0,14.1090533,121.1457749,,41028000,0
561,561,FIRST FILIPINO SAINT HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Cavite,NAIC,With License,Level 1,40.0,14.3082789,120.8016376,,42115000,0
562,562,"ST. ANNE GENERAL HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Quezon,LUCENA,With License,Level 2,80.0,13.9375686,121.6186825,,45624000,0
563,563,PALMA-MALALUAN HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,ROSARIO,With License,Level 1,25.0,13.8442524,121.20478020000002,,41021000,0
565,565,"ST. MATTHEUS MEDICAL HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,SAN MATEO,With License,Level 1,50.0,14.6737835,121.1098312,,45811000,0
566,566,SAN NARCISO MUNICIPAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,SAN NARCISO,With License,Level 1,10.0,13.5702,122.563493,,45644000,0
567,567,SANTO TOMAS GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,SANTO TOMAS,With License,Level 1,18.0,14.09826,121.147259,,41028000,0
569,569,"ST. JOHN THE BAPTIST MEDICAL CENTER, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,CALAMBA,With License,Level 1,35.0,14.2119032,121.156952,,43405000,0
570,570,E. CONTRERAS MEDICAL CLINIC,Private,,REGION IV-A (CALABAR ZON),Cavite,ROSARIO,With License,Level 1,24.0,14.413328699999996,120.8575742,,42117000,0
571,571,MARY MEDIATRIX MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,LIPA,With License,Level 3,200.0,13.9439574,121.1522633,,41014000,0
572,572,SAN ISIDRO HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Rizal,ANGONO,With License,Level 1,20.0,14.525733,121.15323,,45801000,0
573,573,"UNCIANO COLLEGES AND GENERAL HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,ANTIPOLO,With License,Level 2,100.0,14.580169,121.1715139,,45802000,0
574,574,UNISAN MEDICARE COMMUNITY HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,UNISAN,With License,Level 1,10.0,13.843291,121.973189,,45649000,0
575,575,YNARES MUNICIPAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Rizal,JALAJALA,With License,Level 1,10.0,14.3620958,121.3296619,,45807000,0
576,576,TAAL POLYMEDIC HOSPITAL AND MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,TAAL,With License,Level 2,40.0,13.88594,120.9418996,,41029000,0
577,577,ALABAT ISLAND DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,ALABAT,With License,Level 1,25.0,14.1018247,122.0146772,,45602000,0
578,578,PAETE GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,PAETE,With License,Level 1,15.0,14.355685500000002,121.4843274,,43418000,0
579,579,LOS BAÑOS DOCTORS HOSPITAL AND MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Laguna,LOS BAÑOS,With License,Level 2,80.0,14.1708732,121.2431653,,43411000,0
580,580,TANZA FAMILY GENERAL HOSPITAL AND PHARMACY,Private,,REGION IV-A (CALABAR ZON),Cavite,TANZA,With License,Level 1,30.0,14.390294,120.8491019,,42120000,0
581,581,"EVANGELISTA MEDICAL SPECIALTY HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PEDRO,With License,Level 1,50.0,14.3419561,121.0583063,,43425000,0
582,582,ANTIPOLO DOCTORS HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Rizal,ANTIPOLO,With License,Level 1,47.0,14.574379,121.177078,,45802000,0
583,583,RIZAL PROVINCIAL HOSPITAL SYSTEM - ANGONO ANNEX,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Rizal,ANGONO,With License,Level 1,75.0,14.5266671,121.1521308,,45801000,0
585,585,STS. FRANCIS AND PAUL GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PABLO,With License,Level 1,30.0,14.057245000000002,121.329681,,43424000,0
586,586,UPH - DR. JOSE G. TAMAYO MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Laguna,BIÑAN,With License,Level 3,250.0,14.330284400000002,121.0851043,,43403000,0
587,587,LAGUNA PROVINCIAL HOSPITAL - BAY DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,BAY,With License,Level 1,25.0,14.1734479,121.1942095,,43402000,0
588,588,"LAGUNA DOCTORS HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,SANTA CRUZ,With License,Level 2,96.0,14.2726263,121.4190933,,43426000,0
589,589,"ST. MAZENOD HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Cavite,SILANG,With License,Level 1,12.0,14.2824573,120.99763459999998,,42118000,0
590,590,ESTRELLA HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Cavite,SILANG,With License,Level 1,20.0,14.2246147,120.96854109999998,,42118000,0
591,591,OSPITAL NG CABUYAO,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,CABUYAO,With License,Level 1,40.0,14.275873,121.126229,,43404000,0
592,592,GOLDEN GATE GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,BATANGAS,With License,Level 2,100.0,13.7576692,121.0617348,,41005000,0
593,593,TANAY GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Rizal,TANAY,With License,Level 1,29.0,14.495470999999998,121.289875,,45812000,0
594,594,GONZALES MEDICAL AND CHILDRENS HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,TANAUAN,With License,Level 1,38.0,14.082892,121.149156,,41031000,0
596,596,DIVINE CARE HOSPITAL MULTI SERVICES CORP.,Private,,REGION IV-A (CALABAR ZON),Batangas,SAN JUAN,With License,Level 1,21.0,13.880407,121.034641,,41023000,0
597,597,DANIEL O. MERCADO MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,TANAUAN,With License,Level 3,127.0,14.0799057,121.1507919,,41031000,0
598,598,DIVINE LOVE GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,LIPA,With License,Level 1,35.0,13.9367989,121.15855159999998,,41014000,0
599,599,ANTIPOLO CITY MEDICAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Rizal,ANTIPOLO,With License,Level 1,40.0,14.629233,121.124005,,45802000,0
600,600,RIZAL PROVINCIAL HOSPITAL SYSTEM - ANTIPOLO ANNEX,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Rizal,ANTIPOLO,With License,Level 1,50.0,14.6195413,121.1803432,,45802000,0
601,601,APACIBLE MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Batangas,NASUGBU,With License,Level 1,50.0,14.051038,120.6472732,,41019000,0
602,602,"BATANGAS HEALTH CARE HOSPITAL, JESUS OF NAZARETH",Private,,REGION IV-A (CALABAR ZON),Batangas,BATANGAS,With License,Level 2,139.0,13.759446300000002,121.07696409999998,,41005000,0
603,603,DIVINE GRACE MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Cavite,GENERAL TRIAS,With License,Level 2,75.0,14.3978808,120.86810690000002,,42108000,0
604,604,LAGUNA HOLY FAMILY HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,SANTA CRUZ,With License,Level 2,71.0,14.2749096,121.4194283,,43426000,0
605,605,LIPA MEDIX MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,LIPA,With License,Level 2,150.0,13.9476661,121.1569668,,41014000,0
606,606,LAGUNA PROVINCIAL HOSPITAL - LUISIANA DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,LUISIANA,With License,Level 1,50.0,14.1853076,121.5091109,,43412000,0
607,607,JNRAL FAMILY CORPORATION HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Cavite,TANZA,With License,Level 1,22.0,14.3706,120.823725,,42120000,0
608,608,OSPITAL NG BIÑAN,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,BIÑAN,With License,Level 1,50.0,14.3367448,121.0748639,,43403000,0
611,611,"ST. PAUL HOSPITAL CAVITE, INC.",Private,,REGION IV-A (CALABAR ZON),Cavite,DASMARIÑAS,With License,Level 2,100.0,14.3233157,120.9629486,,42106000,0
612,612,MARIA L. ELEAZAR MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,TAGKAWAYAN,With License,Level 1,25.0,14.017024,122.522593,,45646000,0
613,613,MAUBAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Quezon,MAUBAN,With License,Level 1,25.0,14.174818599999998,121.7178351,,45627000,0
614,614,SAN PABLO COLLEGES MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PABLO,With License,Level 2,135.0,14.0708851,121.3065916,,43424000,0
615,615,SAN PABLO DOCTORS HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PABLO,With License,Level 2,60.0,14.073166699999998,121.3241888,,43424000,0
616,616,"DIVINE MERCY HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,SAN PEDRO,With License,Level 1,54.0,14.3587353,121.0582784,,43425000,0
617,617,METRO BALAYAN MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,BALAYAN,With License,Level 2,58.0,13.9497101,120.7279307,,41003000,0
620,620,"TAYABAS COMMUNITY HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Quezon,TAYABAS,With License,Level 2,105.0,14.020667,121.597399,,45647000,0
621,621,"BIÑAN DOCTORS' HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,BIÑAN,With License,Level 2,100.0,14.325948,121.092151,,43403000,0
622,622,LAUREL MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Batangas,TANAUAN,With License,Level 1,25.0,14.088684699999998,121.1227878,,41031000,0
623,623,"BALIBAGO POLYCLINIC AND HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Laguna,SANTA ROSA,With License,Level 1,25.0,14.297337099999998,121.1067055,,43428000,0
625,625,CAVITE MUNICIPAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Cavite,MARAGONDON,With License,Level 1,10.0,14.277303699999996,120.7336479,,42113000,0
626,626,NEW SINAI MDI HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Laguna,SANTA ROSA,With License,Level 2,66.0,14.3177969,121.0983998,,43428000,0
627,627,OUR LADY OF THE PILLAR MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Cavite,IMUS,With License,Level 2,98.0,14.4191759,120.9382268,,42109000,0
629,629,METROPOLITAN MEDICAL CENTER - NASUGBU,Private,,REGION IV-A (CALABAR ZON),Batangas,NASUGBU,With License,Level 1,50.0,14.0628343,120.8416356,,41019000,0
630,630,"CHRIST THE SAVIOUR GENERAL HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Batangas,ROSARIO,With License,Level 1,18.0,13.8460273,121.2093474,,41021000,0
631,631,"SAN JOSE HOSPITAL AND MEDICAL CENTER, INC.",Private,,REGION IV-A (CALABAR ZON),Cavite,GENERAL MARIANO ALVAREZ,With License,Level 1,25.0,14.2848064,120.9963613,,42123000,0
632,632,SAN PABLO CITY GENERAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,SAN PABLO,With License,Level 1,32.0,14.062776500000002,121.3437554,,43424000,0
633,633,MARIAN HOSPITAL OF SANTA ROSA INC.,Private,,REGION IV-A (CALABAR ZON),Laguna,SANTA ROSA,With License,Level 1,28.0,14.3201043,121.1001192,,43428000,0
634,634,UNITED CANDELARIA DOCTORS HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Quezon,CANDELARIA,With License,Level 2,35.0,13.930204000000002,121.451607,,45608000,0
635,635,M.V. SANTIAGO MEDICAL CENTER,Private,Local Government Unit,REGION IV-A (CALABAR ZON),Cavite,TRECE MARTIRES,With License,Level 1,75.0,14.2942885,120.8660751,,42122000,0
636,636,BALAYAN BAYVIEW HOSPITAL AND MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,BALAYAN,With License,Level 1,45.0,13.9457114,120.7537632,,41003000,0
637,637,"TAYTAY DOCTORS MULTI SPECIALTY HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,TAYTAY,With License,Level 1,54.0,14.573773,121.125203,,45813000,0
638,638,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,ANTIPOLO,With License,Level 2,,14.5896359,121.1698113,,45802000,0
639,639,MEDICAL CENTER WESTERN BATANGAS,Private,,REGION IV-A (CALABAR ZON),Batangas,BALAYAN,With License,Level 2,40.0,13.953836,120.728349,,41003000,0
640,640,METRO SAN JOSE MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,SAN JOSE,With License,Level 2,50.0,13.9216987,121.1055884,,41022000,0
642,642,"RAKKK PROPHET MEDICAL CENTER, INC.",Private,,REGION IV-A (CALABAR ZON),Quezon,GUMACA,With License,Level 2,50.0,13.9321915,122.0920068,,45619000,0
643,643,BACOOR DISTRICT HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Cavite,BACOOR,With License,Level 1,10.0,14.4414103,120.947282,,42103000,0
644,644,"LAGUNA MEDICAL CENTER, INC.",Government,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,SANTA CRUZ,With License,Level 2,150.0,14.275493099999998,121.4189458,,43426000,0
645,645,CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,Government,Local Government Unit,REGION IV-A (CALABAR ZON),Rizal,RODRIGUEZ,With License,Level 1,50.0,14.714331,121.134557,,45808000,0
646,646,"GENTRI MEDICAL CENTER AND HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Cavite,GENERAL TRIAS,With License,Level 2,50.0,14.2890745,120.9068879,,42108000,0
647,647,"HOLY ROSARY OF CABUYAO HOSPITAL, INC.",Private,Local Government Unit,REGION IV-A (CALABAR ZON),Laguna,CABUYAO,With License,Level 1,43.0,14.272182,121.12385,,43404000,0
648,648,JABEZ MEDICAL CENTER,Private,,REGION IV-A (CALABAR ZON),Batangas,NASUGBU,With License,Level 1,25.0,14.065021,120.633461,,41019000,0
649,649,"BINANGONAN LAKEVIEW HOSPITAL, INC.",Private,,REGION IV-A (CALABAR ZON),Rizal,BINANGONAN,With License,Level 2,88.0,14.5025636,121.1701712,,45804000,0
650,650,SOUTHEAST ASIAN MEDICAL CENTER INC.,Private,,REGION IV-A (CALABAR ZON),Cavite,BACOOR,With License,Level 2,50.0,14.405924300000002,120.9768292,,42103000,0
651,651,MABINI GENERAL HOSPITAL,Private,,REGION IV-A (CALABAR ZON),Batangas,MABINI,With License,Level 1,35.0,13.7525163,120.9403027,,41016000,0
